model_id,feature,coefficient
glmnet_s3_rank_k100_a0_lambda.min_gene,51574,-0.0464259751970402
glmnet_s3_rank_k100_a0_lambda.min_gene,6647,0.176583599643256
glmnet_s3_rank_k100_a0_lambda.min_gene,7297,-0.0738239138598998
glmnet_s3_rank_k100_a0_lambda.min_gene,9360,-0.0200798234718897
glmnet_s3_rank_k100_a0_lambda.min_gene,10283,0.0115840263193594
glmnet_s3_rank_k100_a0_lambda.min_gene,26354,0.266588125831541
glmnet_s3_rank_k100_a0_lambda.min_gene,3320,-0.209770261611074
glmnet_s3_rank_k100_a0_lambda.min_gene,4830,0.185022288864219
glmnet_s3_rank_k100_a0_lambda.min_gene,79657,-0.158541704653478
glmnet_s3_rank_k100_a0_lambda.min_gene,103910,0.0221892689833784
glmnet_s3_rank_k100_a0_lambda.min_gene,29081,0.0437992513586533
glmnet_s3_rank_k100_a0_lambda.min_gene,51372,0.12249024487684
glmnet_s3_rank_k100_a0_lambda.min_gene,5685,0.0678160854204498
glmnet_s3_rank_k100_a0_lambda.min_gene,90843,0.217076340974982
glmnet_s3_rank_k100_a0_lambda.min_gene,22826,0.0846667744349622
glmnet_s3_rank_k100_a0_lambda.min_gene,55299,0.070266820497999
glmnet_s3_rank_k100_a0_lambda.min_gene,84268,-0.0217046886473146
glmnet_s3_rank_k100_a0_lambda.min_gene,25949,-0.0103726444225667
glmnet_s3_rank_k100_a0_lambda.min_gene,689,-0.0231976331637462
glmnet_s3_rank_k100_a0_lambda.min_gene,6633,0.118327766181916
glmnet_s3_rank_k100_a0_lambda.min_gene,51241,0.21360541383666
glmnet_s3_rank_k100_a0_lambda.min_gene,8813,0.200375046705772
glmnet_s3_rank_k100_a0_lambda.min_gene,6154,0.282722915858936
glmnet_s3_rank_k100_a0_lambda.min_gene,4724,0.25031500891901
glmnet_s3_rank_k100_a0_lambda.min_gene,4666,-0.00780785354193501
glmnet_s3_rank_k100_a0_lambda.min_gene,3945,-0.14978966012719
glmnet_s3_rank_k100_a0_lambda.min_gene,10312,0.00329158266225743
glmnet_s3_rank_k100_a0_lambda.min_clin,(Intercept),0.514617543392152
glmnet_s3_rank_k100_a0_lambda.min_clin,51258,-0.298171400255038
glmnet_s3_rank_k100_a0_lambda.min_clin,4694,-0.199541282882982
glmnet_s3_rank_k100_a0_lambda.min_clin,6166,-0.17706238893095
glmnet_s3_rank_k100_a0_lambda.min_clin,1069,-0.383249004417731
glmnet_s3_rank_k100_a0_lambda.min_clin,4725,-0.128805199139885
glmnet_s3_rank_k100_a0_lambda.min_clin,6230,-0.129086139646446
glmnet_s3_rank_k100_a0_lambda.min_clin,7979,-0.124197089975595
glmnet_s3_rank_k100_a0_lambda.min_clin,529,-0.228153064001223
glmnet_s3_rank_k100_a0_lambda.min_clin,6119,-0.109683325126165
glmnet_s3_rank_k100_a0_lambda.min_clin,10063,-0.0874704310470761
glmnet_s3_rank_k100_a0_lambda.min_clin,54556,-0.376951650732752
glmnet_s3_rank_k100_a0_lambda.min_clin,91860,-0.0679043998781484
glmnet_s3_rank_k100_a0_lambda.min_clin,521,-0.107360875238021
glmnet_s3_rank_k100_a0_lambda.min_clin,6233,-0.0898117142514372
glmnet_s3_rank_k100_a0_lambda.min_clin,7388,0.0133078039046404
glmnet_s3_rank_k100_a0_lambda.min_clin,3336,0.00698011097930248
glmnet_s3_rank_k100_a0_lambda.min_clin,6902,-0.073283502480446
glmnet_s3_rank_k100_a0_lambda.min_clin,84154,-0.0559177663330158
glmnet_s3_rank_k100_a0_lambda.min_clin,56943,-0.0281560543701957
glmnet_s3_rank_k100_a0_lambda.min_clin,539,0.0753430627875025
glmnet_s3_rank_k100_a0_lambda.min_clin,3301,-0.0987122069742957
glmnet_s3_rank_k100_a0_lambda.min_clin,404672,0.0641914624085201
glmnet_s3_rank_k100_a0_lambda.min_clin,7381,-0.083064472120276
glmnet_s3_rank_k100_a0_lambda.min_clin,9553,0.0113260998242281
glmnet_s3_rank_k100_a0_lambda.min_clin,29889,-0.155744982167918
glmnet_s3_rank_k100_a0_lambda.min_clin,6741,0.00402904723482461
glmnet_s3_rank_k100_a0_lambda.min_clin,51506,-0.111136052960225
glmnet_s3_rank_k100_a0_lambda.min_clin,25983,-0.0349946032659508
glmnet_s3_rank_k100_a0_lambda.min_clin,168537,0.0426399831568492
glmnet_s3_rank_k100_a0_lambda.min_clin,54460,-0.0292094207252281
glmnet_s3_rank_k100_a0_lambda.min_clin,51382,0.0405680575260549
glmnet_s3_rank_k100_a0_lambda.min_clin,51503,0.0240985063851002
glmnet_s3_rank_k100_a0_lambda.min_clin,221443,-0.119546436450454
glmnet_s3_rank_k100_a0_lambda.min_clin,6629,0.00982752022173277
glmnet_s3_rank_k100_a0_lambda.min_clin,84324,0.00483761584477634
glmnet_s3_rank_k100_a0_lambda.min_clin,6161,-0.124214809585719
glmnet_s3_rank_k100_a0_lambda.min_clin,7347,0.00513840848925205
glmnet_s3_rank_k100_a0_lambda.min_clin,653505,0.0162921728392656
glmnet_s3_rank_k100_a0_lambda.min_clin,5684,-0.045461895706228
glmnet_s3_rank_k100_a0_lambda.min_clin,1070,-0.0677542379175671
glmnet_s3_rank_k100_a0_lambda.min_clin,51650,0.0277517645023742
glmnet_s3_rank_k100_a0_lambda.min_clin,23658,0.0984446355897443
glmnet_s3_rank_k100_a0_lambda.min_clin,81892,0.047744477701095
glmnet_s3_rank_k100_a0_lambda.min_clin,2959,0.0123812236836194
glmnet_s3_rank_k100_a0_lambda.min_clin,442454,-0.0069011755663685
glmnet_s3_rank_k100_a0_lambda.min_clin,51019,-0.0106460195650135
glmnet_s3_rank_k100_a0_lambda.min_clin,199,-0.0346789113395256
glmnet_s3_rank_k100_a0_lambda.min_clin,5052,-0.0495814704873869
glmnet_s3_rank_k100_a0_lambda.min_clin,11335,-0.00094120503563337
glmnet_s3_rank_k100_a0_lambda.min_clin,29093,0.00462544987118687
glmnet_s3_rank_k100_a0_lambda.min_clin,153222,0.170757907229395
glmnet_s3_rank_k100_a0_lambda.min_clin,153527,-0.126483299248647
glmnet_s3_rank_k100_a0_lambda.min_clin,5701,0.0574968463440297
glmnet_s3_rank_k100_a0_lambda.min_clin,54543,0.0740013782816466
glmnet_s3_rank_k100_a0_lambda.min_clin,1622,0.0739809329201894
glmnet_s3_rank_k100_a0_lambda.min_clin,51023,0.0928630136150394
glmnet_s3_rank_k100_a0_lambda.min_clin,6229,0.128938758724107
glmnet_s3_rank_k100_a0_lambda.min_clin,3476,-0.0927178468793619
glmnet_s3_rank_k100_a0_lambda.min_clin,23256,-0.0951846597259848
glmnet_s3_rank_k100_a0_lambda.min_clin,522,0.104939168702062
glmnet_s3_rank_k100_a0_lambda.min_clin,51651,-0.0224267759239573
glmnet_s3_rank_k100_a0_lambda.min_clin,27258,0.109188224669334
glmnet_s3_rank_k100_a0_lambda.min_clin,10094,0.0258519818699759
glmnet_s3_rank_k100_a0_lambda.min_clin,6728,0.00971791837287913
glmnet_s3_rank_k100_a0_lambda.min_clin,246184,0.0736662514491827
glmnet_s3_rank_k100_a0_lambda.min_clin,9551,-0.171715028477257
glmnet_s3_rank_k100_a0_lambda.min_clin,7295,0.0624565235674678
glmnet_s3_rank_k100_a0_lambda.min_clin,6645,0.248414564697803
glmnet_s3_rank_k100_a0_lambda.min_clin,55339,-0.108964448757756
glmnet_s3_rank_k100_a0_lambda.min_clin,91942,-0.0158844953983499
glmnet_s3_rank_k100_a0_lambda.min_clin,6742,-0.1049158736733
glmnet_s3_rank_k100_a0_lambda.min_clin,8087,-0.047996751198151
glmnet_s3_rank_k100_a0_lambda.min_clin,10412,0.0875492251320452
glmnet_s3_rank_k100_a0_lambda.min_clin,51574,-0.00343454465214042
glmnet_s3_rank_k100_a0_lambda.min_clin,6647,0.0776828951010034
glmnet_s3_rank_k100_a0_lambda.min_clin,7297,-0.0464411403165236
glmnet_s3_rank_k100_a0_lambda.min_clin,9360,-0.0112092055492484
glmnet_s3_rank_k100_a0_lambda.min_clin,10283,-0.0136786812181819
glmnet_s3_rank_k100_a0_lambda.min_clin,26354,0.197051249513614
glmnet_s3_rank_k100_a0_lambda.min_clin,3320,-0.0895531621717005
glmnet_s3_rank_k100_a0_lambda.min_clin,4830,0.104384669885061
glmnet_s3_rank_k100_a0_lambda.min_clin,79657,-0.106947806337817
glmnet_s3_rank_k100_a0_lambda.min_clin,103910,0.00465547111283167
glmnet_s3_rank_k100_a0_lambda.min_clin,29081,0.046925059156321
glmnet_s3_rank_k100_a0_lambda.min_clin,51372,0.0996635732119565
glmnet_s3_rank_k100_a0_lambda.min_clin,5685,0.0521488284717885
glmnet_s3_rank_k100_a0_lambda.min_clin,90843,0.115921040285616
glmnet_s3_rank_k100_a0_lambda.min_clin,22826,0.0148026410249162
glmnet_s3_rank_k100_a0_lambda.min_clin,55299,0.0573464567637162
glmnet_s3_rank_k100_a0_lambda.min_clin,84268,0.0127879029409896
glmnet_s3_rank_k100_a0_lambda.min_clin,25949,-0.0391426310874891
glmnet_s3_rank_k100_a0_lambda.min_clin,689,-0.0156238286131378
glmnet_s3_rank_k100_a0_lambda.min_clin,6633,0.0733082726807694
glmnet_s3_rank_k100_a0_lambda.min_clin,51241,0.131276874874997
glmnet_s3_rank_k100_a0_lambda.min_clin,8813,0.127925625400271
glmnet_s3_rank_k100_a0_lambda.min_clin,6154,0.182424926078147
glmnet_s3_rank_k100_a0_lambda.min_clin,4724,0.153138960591725
glmnet_s3_rank_k100_a0_lambda.min_clin,4666,-0.0445830746733333
glmnet_s3_rank_k100_a0_lambda.min_clin,3945,-0.129886678644387
glmnet_s3_rank_k100_a0_lambda.min_clin,10312,0.00189129521943658
glmnet_s3_rank_k100_a0_lambda.min_clin,clinical_gender_male,-0.111957015880268
glmnet_s3_rank_k100_a05_lambda.1se_gene,(Intercept),0.332654437292349
glmnet_s3_rank_k100_a05_lambda.1se_gene,51258,-0.0432050694989794
glmnet_s3_rank_k100_a05_lambda.1se_gene,4694,-0.0199701497996307
glmnet_s3_rank_k100_a05_lambda.1se_clin,(Intercept),0.332654437292349
glmnet_s3_rank_k100_a05_lambda.1se_clin,51258,-0.0432050694989794
glmnet_s3_rank_k100_a05_lambda.1se_clin,4694,-0.0199701497996307
glmnet_s3_rank_k100_a05_lambda.min_gene,(Intercept),0.407857155838599
glmnet_s3_rank_k100_a05_lambda.min_gene,51258,-0.560687177727387
glmnet_s3_rank_k100_a05_lambda.min_gene,4694,-0.0583262147393905
glmnet_s3_rank_k100_a05_lambda.min_gene,6166,-0.221136734703844
glmnet_s3_rank_k100_a05_lambda.min_gene,1069,-0.580733574224165
glmnet_s3_rank_k100_a05_lambda.min_gene,529,-0.137450501627044
glmnet_s3_rank_k100_a05_lambda.min_gene,54556,-0.489630675786267
glmnet_s3_rank_k100_a05_lambda.min_gene,29889,-0.1116166813519
glmnet_s3_rank_k100_a05_lambda.min_gene,6161,-0.0905393865517193
glmnet_s3_rank_k100_a05_lambda.min_gene,153222,0.124761058551866
glmnet_s3_rank_k100_a05_lambda.min_gene,6645,0.26727654694934
glmnet_s3_rank_k100_a05_lambda.min_gene,6742,-0.00297548069224745
glmnet_s3_rank_k100_a05_lambda.min_gene,26354,0.138581454450908
glmnet_s3_rank_k100_a05_lambda.min_gene,51241,0.0245364763472079
glmnet_s3_rank_k100_a05_lambda.min_gene,8813,0.022920971562919
glmnet_s3_rank_k100_a05_lambda.min_gene,6154,0.240224487230461
glmnet_s3_rank_k100_a05_lambda.min_gene,4724,0.119409119125733
glmnet_s3_rank_k100_a05_lambda.min_gene,3945,-0.116822238851245
glmnet_s3_rank_k100_a05_lambda.min_clin,(Intercept),0.433431434126001
glmnet_s3_rank_k100_a05_lambda.min_clin,51258,-0.625912996377143
glmnet_s3_rank_k100_a05_lambda.min_clin,4694,-0.0866661569296279
glmnet_s3_rank_k100_a05_lambda.min_clin,6166,-0.210114913381672
glmnet_s3_rank_k100_a05_lambda.min_clin,1069,-0.601429255147331
glmnet_s3_rank_k100_a05_lambda.min_clin,529,-0.191082241949694
glmnet_s3_rank_k100_a05_lambda.min_clin,54556,-0.537840473019627
glmnet_s3_rank_k100_a05_lambda.min_clin,29889,-0.143998277431034
glmnet_s3_rank_k100_a05_lambda.min_clin,6161,-0.110560555432624
glmnet_s3_rank_k100_a05_lambda.min_clin,153222,0.134160868531866
glmnet_s3_rank_k100_a05_lambda.min_clin,522,0.00600433673482319
glmnet_s3_rank_k100_a05_lambda.min_clin,6645,0.306860202875862
glmnet_s3_rank_k100_a05_lambda.min_clin,6742,-0.0102632056607188
glmnet_s3_rank_k100_a05_lambda.min_clin,26354,0.164002007731199
glmnet_s3_rank_k100_a05_lambda.min_clin,51241,0.0712815362641515
glmnet_s3_rank_k100_a05_lambda.min_clin,8813,0.0674313428745525
glmnet_s3_rank_k100_a05_lambda.min_clin,6154,0.303124480471885
glmnet_s3_rank_k100_a05_lambda.min_clin,4724,0.173396818150404
glmnet_s3_rank_k100_a05_lambda.min_clin,3945,-0.141576267068801
glmnet_s3_rank_k100_a1_lambda.1se_gene,(Intercept),0.333323185837003
glmnet_s3_rank_k100_a1_lambda.1se_gene,51258,-0.111460722025748
glmnet_s3_rank_k100_a1_lambda.1se_clin,(Intercept),0.333323185837003
glmnet_s3_rank_k100_a1_lambda.1se_clin,51258,-0.111460722025748
glmnet_s3_rank_k100_a1_lambda.min_gene,(Intercept),0.422558339058231
glmnet_s3_rank_k100_a1_lambda.min_gene,51258,-0.961192440727861
glmnet_s3_rank_k100_a1_lambda.min_gene,6166,-0.145086785289669
glmnet_s3_rank_k100_a1_lambda.min_gene,1069,-0.648913904939329
glmnet_s3_rank_k100_a1_lambda.min_gene,54556,-0.576984762751022
glmnet_s3_rank_k100_a1_lambda.min_gene,29889,-0.0532730006368982
glmnet_s3_rank_k100_a1_lambda.min_gene,6161,-0.0618954461859721
glmnet_s3_rank_k100_a1_lambda.min_gene,153222,0.0936580048293513
glmnet_s3_rank_k100_a1_lambda.min_gene,6645,0.345873879656062
glmnet_s3_rank_k100_a1_lambda.min_gene,26354,0.157339049538793
glmnet_s3_rank_k100_a1_lambda.min_gene,6154,0.554068814890058
glmnet_s3_rank_k100_a1_lambda.min_gene,3945,-0.124963281526359
glmnet_s3_rank_k100_a1_lambda.min_clin,(Intercept),0.422558339058231
glmnet_s3_rank_k100_a1_lambda.min_clin,51258,-0.961192440727861
glmnet_s3_rank_k100_a1_lambda.min_clin,6166,-0.145086785289669
glmnet_s3_rank_k100_a1_lambda.min_clin,1069,-0.648913904939329
glmnet_s3_rank_k100_a1_lambda.min_clin,54556,-0.576984762751022
glmnet_s3_rank_k100_a1_lambda.min_clin,29889,-0.0532730006368982
glmnet_s3_rank_k100_a1_lambda.min_clin,6161,-0.0618954461859721
glmnet_s3_rank_k100_a1_lambda.min_clin,153222,0.0936580048293513
glmnet_s3_rank_k100_a1_lambda.min_clin,6645,0.345873879656062
glmnet_s3_rank_k100_a1_lambda.min_clin,26354,0.157339049538793
glmnet_s3_rank_k100_a1_lambda.min_clin,6154,0.554068814890058
glmnet_s3_rank_k100_a1_lambda.min_clin,3945,-0.124963281526359
glmnet_s3_rank_k451_a0_lambda.1se_gene,(Intercept),0.34624362371996
glmnet_s3_rank_k451_a0_lambda.1se_gene,51258,-0.0210004838058453
glmnet_s3_rank_k451_a0_lambda.1se_gene,4694,-0.018464821646215
glmnet_s3_rank_k451_a0_lambda.1se_gene,6166,-0.0180640471278584
glmnet_s3_rank_k451_a0_lambda.1se_gene,1069,-0.0246379719801694
glmnet_s3_rank_k451_a0_lambda.1se_gene,4725,-0.0132159697927385
glmnet_s3_rank_k451_a0_lambda.1se_gene,6230,-0.0158876020372994
glmnet_s3_rank_k451_a0_lambda.1se_gene,7979,-0.0130401715262762
glmnet_s3_rank_k451_a0_lambda.1se_gene,529,-0.0163845238796851
glmnet_s3_rank_k451_a0_lambda.1se_gene,6119,-0.0122810967906813
glmnet_s3_rank_k451_a0_lambda.1se_gene,10063,-0.0150805957541111
glmnet_s3_rank_k451_a0_lambda.1se_gene,54556,-0.0197439109481812
glmnet_s3_rank_k451_a0_lambda.1se_gene,91860,-0.0145338217572761
glmnet_s3_rank_k451_a0_lambda.1se_gene,521,-0.0124634777433201
glmnet_s3_rank_k451_a0_lambda.1se_gene,6233,-0.0110818976548149
glmnet_s3_rank_k451_a0_lambda.1se_gene,7388,-0.0108033535229669
glmnet_s3_rank_k451_a0_lambda.1se_gene,3336,-0.00857216413036011
glmnet_s3_rank_k451_a0_lambda.1se_gene,6902,-0.0108550455405656
glmnet_s3_rank_k451_a0_lambda.1se_gene,84154,-0.0106040967754383
glmnet_s3_rank_k451_a0_lambda.1se_gene,56943,-0.008482568838454
glmnet_s3_rank_k451_a0_lambda.1se_gene,539,-0.00764464777894057
glmnet_s3_rank_k451_a0_lambda.1se_gene,3301,-0.00983473397427998
glmnet_s3_rank_k451_a0_lambda.1se_gene,404672,-0.00787819934605552
glmnet_s3_rank_k451_a0_lambda.1se_gene,7381,-0.00972422950940927
glmnet_s3_rank_k451_a0_lambda.1se_gene,9553,-0.0122697075945462
glmnet_s3_rank_k451_a0_lambda.1se_gene,29889,-0.0131438429575993
glmnet_s3_rank_k451_a0_lambda.1se_gene,6741,-0.0081605951608353
glmnet_s3_rank_k451_a0_lambda.1se_gene,51506,-0.0140302458308682
glmnet_s3_rank_k451_a0_lambda.1se_gene,25983,-0.0089189970334292
glmnet_s3_rank_k451_a0_lambda.1se_gene,168537,-0.00856927142371801
glmnet_s3_rank_k451_a0_lambda.1se_gene,54460,-0.00830030348601499
glmnet_s3_rank_k451_a0_lambda.1se_gene,51382,-0.00916149698552494
glmnet_s3_rank_k451_a0_lambda.1se_gene,51503,-0.00883672688601251
glmnet_s3_rank_k451_a0_lambda.1se_gene,221443,-0.0114633617544636
glmnet_s3_rank_k451_a0_lambda.1se_gene,6629,-0.00774311285520741
glmnet_s3_rank_k451_a0_lambda.1se_gene,84324,-0.0063356432856169
glmnet_s3_rank_k451_a0_lambda.1se_gene,6161,-0.0132533676805087
glmnet_s3_rank_k451_a0_lambda.1se_gene,7347,-0.00733503319006955
glmnet_s3_rank_k451_a0_lambda.1se_gene,653505,-0.00952157515419047
glmnet_s3_rank_k451_a0_lambda.1se_gene,5684,-0.00797905203169809
glmnet_s3_rank_k451_a0_lambda.1se_gene,1070,-0.0076146114044085
glmnet_s3_rank_k451_a0_lambda.1se_gene,51650,-0.00580132656294354
glmnet_s3_rank_k451_a0_lambda.1se_gene,23658,-0.00546079476892969
glmnet_s3_rank_k451_a0_lambda.1se_gene,81892,-0.0058651843875364
glmnet_s3_rank_k451_a0_lambda.1se_gene,2959,-0.00789134140450789
glmnet_s3_rank_k451_a0_lambda.1se_gene,442454,-0.00684544653780674
glmnet_s3_rank_k451_a0_lambda.1se_gene,51019,-0.00653593206832277
glmnet_s3_rank_k451_a0_lambda.1se_gene,199,-0.0103533118144053
glmnet_s3_rank_k451_a0_lambda.1se_gene,5052,-0.0106873890817846
glmnet_s3_rank_k451_a0_lambda.1se_gene,11335,-0.00721961535924249
glmnet_s3_rank_k451_a0_lambda.1se_gene,29093,-0.00531827991781107
glmnet_s3_rank_k451_a0_lambda.1se_gene,153222,0.0148513024623502
glmnet_s3_rank_k451_a0_lambda.1se_gene,153527,-0.0123355461848614
glmnet_s3_rank_k451_a0_lambda.1se_gene,5701,-0.00554641754046047
glmnet_s3_rank_k451_a0_lambda.1se_gene,54543,-0.00467877577198443
glmnet_s3_rank_k451_a0_lambda.1se_gene,1622,-0.00454666071051156
glmnet_s3_rank_k451_a0_lambda.1se_gene,51023,-0.00453841358053266
glmnet_s3_rank_k451_a0_lambda.1se_gene,6229,-0.00322110503299528
glmnet_s3_rank_k451_a0_lambda.1se_gene,3476,-0.00822187345081582
glmnet_s3_rank_k451_a0_lambda.1se_gene,23256,-0.0104363612110621
glmnet_s3_rank_k451_a0_lambda.1se_gene,522,-0.00510864021834514
glmnet_s3_rank_k451_a0_lambda.1se_gene,51651,-0.00635262198222696
glmnet_s3_rank_k451_a0_lambda.1se_gene,27258,-0.003766632082815
glmnet_s3_rank_k451_a0_lambda.1se_gene,10094,-0.0095162963993934
glmnet_s3_rank_k451_a0_lambda.1se_gene,6728,-0.00562445968075603
glmnet_s3_rank_k451_a0_lambda.1se_gene,246184,-0.00744226195045067
glmnet_s3_rank_k451_a0_lambda.1se_gene,9551,-0.0104878734326546
glmnet_s3_rank_k451_a0_lambda.1se_gene,7295,-0.00606686553492493
glmnet_s3_rank_k451_a0_lambda.1se_gene,6645,0.0147158436666799
glmnet_s3_rank_k451_a0_lambda.1se_gene,55339,-0.00948786851127163
glmnet_s3_rank_k451_a0_lambda.1se_gene,91942,-0.00625054159565251
glmnet_s3_rank_k451_a0_lambda.1se_gene,6742,-0.0114532533553021
glmnet_s3_rank_k451_a0_lambda.1se_gene,8087,-0.00814680486157952
glmnet_s3_rank_k451_a0_lambda.1se_gene,10412,-0.00614942225055777
glmnet_s3_rank_k451_a0_lambda.1se_gene,51574,-0.005813830690405
glmnet_s3_rank_k451_a0_lambda.1se_gene,6647,-0.00776000243159351
glmnet_s3_rank_k451_a0_lambda.1se_gene,7297,0.00553385872662983
glmnet_s3_rank_k451_a0_lambda.1se_gene,9360,-0.0064575359004708
glmnet_s3_rank_k451_a0_lambda.1se_gene,10283,-0.00834900108367485
glmnet_s3_rank_k451_a0_lambda.1se_gene,26354,0.000789033584753464
glmnet_s3_rank_k451_a0_lambda.1se_gene,3320,-0.00693347338543148
glmnet_s3_rank_k451_a0_lambda.1se_gene,4830,-0.00557968722477359
glmnet_s3_rank_k451_a0_lambda.1se_gene,79657,-0.0092363168269599
glmnet_s3_rank_k451_a0_lambda.1se_gene,103910,-0.00708135103310057
glmnet_s3_rank_k451_a0_lambda.1se_gene,29081,-0.00426215109800109
glmnet_s3_rank_k451_a0_lambda.1se_gene,51372,-0.00312614619977664
glmnet_s3_rank_k451_a0_lambda.1se_gene,5685,-0.00355908927780173
glmnet_s3_rank_k451_a0_lambda.1se_gene,90843,-0.00403524602683755
glmnet_s3_rank_k451_a0_lambda.1se_gene,22826,-0.00898837188720474
glmnet_s3_rank_k451_a0_lambda.1se_gene,55299,-0.00497474991050977
glmnet_s3_rank_k451_a0_lambda.1se_gene,84268,-0.00636574943132479
glmnet_s3_rank_k451_a0_lambda.1se_gene,25949,-0.0105713114174677
glmnet_s3_rank_k451_a0_lambda.1se_gene,689,-0.00846681339501527
glmnet_s3_rank_k451_a0_lambda.1se_gene,6633,-0.0062651418902262
glmnet_s3_rank_k451_a0_lambda.1se_gene,51241,-0.00295733025956095
glmnet_s3_rank_k451_a0_lambda.1se_gene,8813,-0.00159691549167222
glmnet_s3_rank_k451_a0_lambda.1se_gene,6154,-0.0016529460142729
glmnet_s3_rank_k451_a0_lambda.1se_gene,4724,-0.00217146643951776
glmnet_s3_rank_k451_a0_lambda.1se_gene,4666,-0.00858149794770302
glmnet_s3_rank_k451_a0_lambda.1se_gene,3945,-0.0122894787978404
glmnet_s3_rank_k451_a0_lambda.1se_gene,10312,0.00700074760066919
glmnet_s3_rank_k451_a0_lambda.1se_gene,10307,0.0127241977485734
glmnet_s3_rank_k451_a0_lambda.1se_gene,51318,-0.00298823901897617
glmnet_s3_rank_k451_a0_lambda.1se_gene,915,-0.00244197691818973
glmnet_s3_rank_k451_a0_lambda.1se_gene,4116,-0.00535971438145257
glmnet_s3_rank_k451_a0_lambda.1se_gene,54148,-0.00506489029651332
glmnet_s3_rank_k451_a0_lambda.1se_gene,4709,-0.00308261634519733
glmnet_s3_rank_k451_a0_lambda.1se_gene,1933,-0.00205694450911883
glmnet_s3_rank_k451_a0_lambda.1se_gene,10671,-0.00508790402924282
glmnet_s3_rank_k451_a0_lambda.1se_gene,515,-0.00372617599305405
glmnet_s3_rank_k451_a0_lambda.1se_gene,146225,-0.0152068961186939
glmnet_s3_rank_k451_a0_lambda.1se_gene,51121,-0.00295939710033724
glmnet_s3_rank_k451_a0_lambda.1se_gene,129531,-0.00569018177825967
glmnet_s3_rank_k451_a0_lambda.1se_gene,388962,-0.0116029051202124
glmnet_s3_rank_k451_a0_lambda.1se_gene,84707,-0.00602504291836614
glmnet_s3_rank_k451_a0_lambda.1se_gene,6128,-0.00458522574032446
glmnet_s3_rank_k451_a0_lambda.1se_gene,746,-0.0115598690769939
glmnet_s3_rank_k451_a0_lambda.1se_gene,10988,-0.00270748421215796
glmnet_s3_rank_k451_a0_lambda.1se_gene,219927,-0.00494029167176361
glmnet_s3_rank_k451_a0_lambda.1se_gene,10569,-0.00403707284937228
glmnet_s3_rank_k451_a0_lambda.1se_gene,6637,-0.000990752269722914
glmnet_s3_rank_k451_a0_lambda.1se_gene,79716,0.00610743936175682
glmnet_s3_rank_k451_a0_lambda.1se_gene,9168,-0.0133212778591202
glmnet_s3_rank_k451_a0_lambda.1se_gene,55781,-0.00373699727233632
glmnet_s3_rank_k451_a0_lambda.1se_gene,9605,0.0136648702187132
glmnet_s3_rank_k451_a0_lambda.1se_gene,6135,-0.000250126726398658
glmnet_s3_rank_k451_a0_lambda.1se_gene,51668,-0.00262700010498382
glmnet_s3_rank_k451_a0_lambda.1se_gene,3646,-0.00287432673014113
glmnet_s3_rank_k451_a0_lambda.1se_gene,84265,-0.00261901654213142
glmnet_s3_rank_k451_a0_lambda.1se_gene,5689,-0.00412546239560642
glmnet_s3_rank_k451_a0_lambda.1se_gene,6144,-0.000323540025414669
glmnet_s3_rank_k451_a0_lambda.1se_gene,84661,-0.0014349769882503
glmnet_s3_rank_k451_a0_lambda.1se_gene,51399,-0.0100380403632842
glmnet_s3_rank_k451_a0_lambda.1se_gene,6139,0.00164668061210908
glmnet_s3_rank_k451_a0_lambda.1se_gene,55262,0.00745024898188351
glmnet_s3_rank_k451_a0_lambda.1se_gene,9482,-0.00647931517814567
glmnet_s3_rank_k451_a0_lambda.1se_gene,6253,-0.00258039554403925
glmnet_s3_rank_k451_a0_lambda.1se_gene,219402,-0.00530901183785944
glmnet_s3_rank_k451_a0_lambda.1se_gene,1349,-0.00253832462902448
glmnet_s3_rank_k451_a0_lambda.1se_gene,326624,0.00990167855848461
glmnet_s3_rank_k451_a0_lambda.1se_gene,7318,0.0107859939401581
glmnet_s3_rank_k451_a0_lambda.1se_gene,38,-0.00126648329873203
glmnet_s3_rank_k451_a0_lambda.1se_gene,84233,-0.00213731849555299
glmnet_s3_rank_k451_a0_lambda.1se_gene,7266,-0.015437240808391
glmnet_s3_rank_k451_a0_lambda.1se_gene,84365,-0.00286715497504444
glmnet_s3_rank_k451_a0_lambda.1se_gene,79921,-0.0109850745759383
glmnet_s3_rank_k451_a0_lambda.1se_gene,6129,-0.00103511059142375
glmnet_s3_rank_k451_a0_lambda.1se_gene,58515,-0.00854862597856037
glmnet_s3_rank_k451_a0_lambda.1se_gene,23053,0.00577090613806255
glmnet_s3_rank_k451_a0_lambda.1se_gene,1163,-0.00407780322050607
glmnet_s3_rank_k451_a0_lambda.1se_gene,9535,-0.0074454611357167
glmnet_s3_rank_k451_a0_lambda.1se_gene,127018,-0.0072758780353824
glmnet_s3_rank_k451_a0_lambda.1se_gene,4190,-0.00327831367197115
glmnet_s3_rank_k451_a0_lambda.1se_gene,5204,9.33218890700793e-07
glmnet_s3_rank_k451_a0_lambda.1se_gene,128308,-0.000979202876630076
glmnet_s3_rank_k451_a0_lambda.1se_gene,84817,-0.00105445232887714
glmnet_s3_rank_k451_a0_lambda.1se_gene,10436,-0.00322275606360134
glmnet_s3_rank_k451_a0_lambda.1se_gene,23478,-0.00473864932677236
glmnet_s3_rank_k451_a0_lambda.1se_gene,56945,-0.00116586890718958
